subject_id,spider score,swiss score, Parent CTX_image, center latitude, center longitude,CTX center x position,CTX center y position
1509744,0.000,0.093,"P13_006199_1040_XN_76S296W",-78.27,66.40,2800,3300
1509745,0.000,0.000,"P13_006199_1040_XN_76S296W",-78.21,66.32,2800,3900
1509746,0.000,0.069,"P13_006199_1040_XN_76S296W",-78.15,66.25,2800,4500
1509747,0.000,0.175,"P13_006199_1040_XN_76S296W",-78.09,66.18,2800,5100
1509748,0.026,0.104,"P13_006199_1040_XN_76S296W",-78.03,66.11,2800,5700
1509749,0.000,0.000,"P13_006199_1040_XN_76S296W",-77.97,66.03,2800,6300
1509750,0.000,0.000,"P13_006199_1040_XN_76S296W",-77.91,65.96,2800,6900
1509751,0.000,0.000,"P13_006199_1040_XN_76S296W",-77.85,65.89,2800,7500
1509752,0.000,0.036,"P13_006199_1040_XN_76S296W",-77.79,65.83,2800,8100
1509753,0.000,0.000,"P13_006199_1040_XN_76S296W",-77.74,65.76,2800,8700
1509754,0.093,0.000,"P13_006199_1040_XN_76S296W",-77.68,65.69,2800,9300
1509755,0.000,0.000,"P13_006199_1040_XN_76S296W",-77.62,65.62,2800,9900
1509756,0.142,0.034,"P13_006199_1040_XN_76S296W",-77.56,65.55,2800,10500
1509757,0.000,0.000,"P13_006199_1040_XN_76S296W",-77.50,65.49,2800,11100
1509758,0.000,0.000,"P13_006199_1040_XN_76S296W",-77.44,65.42,2800,11700
1509759,0.048,0.000,"P13_006199_1040_XN_76S296W",-77.38,65.36,2800,12300
1509760,0.000,0.050,"P13_006199_1040_XN_76S296W",-77.32,65.29,2800,12900
1509761,0.000,0.000,"P13_006199_1040_XN_76S296W",-77.26,65.23,2800,13500
1509762,0.000,0.040,"P13_006199_1040_XN_76S296W",-77.20,65.17,2800,14100
1509763,0.053,0.000,"P13_006199_1040_XN_76S296W",-77.14,65.10,2800,14700
1509764,0.137,0.000,"P13_006199_1040_XN_76S296W",-77.08,65.04,2800,15300
1509765,0.078,0.041,"P13_006199_1040_XN_76S296W",-77.03,64.98,2800,15900
1509766,0.026,0.000,"P13_006199_1040_XN_76S296W",-76.97,64.92,2800,16500
1509767,0.048,0.043,"P13_006199_1040_XN_76S296W",-76.91,64.86,2800,17100
1509768,0.048,0.000,"P13_006199_1040_XN_76S296W",-76.85,64.80,2800,17700
1509769,0.027,0.041,"P13_006199_1040_XN_76S296W",-76.79,64.74,2800,18300
1509770,0.000,0.000,"P13_006199_1040_XN_76S296W",-76.73,64.68,2800,18900
1509771,0.044,0.000,"P13_006199_1040_XN_76S296W",-76.67,64.62,2800,19500
1509772,0.000,0.000,"P13_006199_1040_XN_76S296W",-76.61,64.56,2800,20100
1509773,0.025,0.079,"P13_006199_1040_XN_76S296W",-76.55,64.50,2800,20700
1509774,0.000,0.046,"P13_006199_1040_XN_76S296W",-76.49,64.45,2800,21300
1509775,0.000,0.000,"P13_006199_1040_XN_76S296W",-76.43,64.39,2800,21900
1509776,0.140,0.042,"P13_006199_1040_XN_76S296W",-76.37,64.33,2800,22500
1509777,0.046,0.000,"P13_006199_1040_XN_76S296W",-76.31,64.28,2800,23100
1509778,0.000,0.000,"P13_006199_1040_XN_76S296W",-76.25,64.22,2800,23700
1509779,0.000,0.000,"P13_006199_1040_XN_76S296W",-76.19,64.17,2800,24300
1509780,0.048,0.000,"P13_006199_1040_XN_76S296W",-76.14,64.11,2800,24900
1509781,0.047,0.000,"P13_006199_1040_XN_76S296W",-76.08,64.06,2800,25500
1509782,0.000,0.073,"P13_006199_1040_XN_76S296W",-76.02,64.00,2800,26100
1509783,0.000,0.029,"P13_006199_1040_XN_76S296W",-75.96,63.95,2800,26700
1509784,0.047,0.000,"P13_006199_1040_XN_76S296W",-75.90,63.90,2800,27300
1509785,0.027,0.000,"P13_006199_1040_XN_76S296W",-75.84,63.84,2800,27900
1509786,0.000,0.000,"P13_006199_1040_XN_76S296W",-75.78,63.79,2800,28500
1509787,0.068,0.089,"P13_006199_1040_XN_76S296W",-75.72,63.74,2800,29100
1509788,0.000,0.047,"P13_006199_1040_XN_76S296W",-75.66,63.69,2800,29700
1509789,0.000,0.000,"P13_006199_1040_XN_76S296W",-75.60,63.64,2800,30300
1509790,0.000,0.000,"P13_006199_1040_XN_76S296W",-75.54,63.59,2800,30900
1509791,0.001,0.000,"P13_006199_1040_XN_76S296W",-75.48,63.53,2800,31500
1509792,0.000,0.000,"P13_006199_1040_XN_76S296W",-75.42,63.48,2800,32100
1509793,0.183,0.000,"P13_006199_1040_XN_76S296W",-75.36,63.43,2800,32700
1509794,0.000,0.051,"P13_006199_1040_XN_76S296W",-75.30,63.39,2800,33300
1509795,0.092,0.093,"P13_006199_1040_XN_76S296W",-75.24,63.34,2800,33900
1509796,0.000,0.049,"P13_006199_1040_XN_76S296W",-75.18,63.29,2800,34500
1509797,0.000,0.089,"P13_006199_1040_XN_76S296W",-75.12,63.24,2800,35100
1509798,0.026,0.147,"P13_006199_1040_XN_76S296W",-75.06,63.19,2800,35700
1509799,0.000,0.034,"P13_006199_1040_XN_76S296W",-75.00,63.14,2800,36300
1509800,0.000,0.078,"P13_006199_1040_XN_76S296W",-74.94,63.10,2800,36900
1509801,0.042,0.124,"P13_006199_1040_XN_76S296W",-74.89,63.05,2800,37500
1509802,0.026,0.000,"P13_006199_1040_XN_76S296W",-74.83,63.00,2800,38100
1509803,0.182,0.094,"P13_006199_1040_XN_76S296W",-74.77,62.96,2800,38700
1509804,0.000,0.000,"P13_006199_1040_XN_76S296W",-74.71,62.91,2800,39300
1509805,0.026,0.000,"P13_006199_1040_XN_76S296W",-74.65,62.87,2800,39900
1509806,0.000,0.195,"P13_006199_1040_XN_76S296W",-74.59,62.82,2800,40500
1509807,0.000,0.000,"P13_006199_1040_XN_76S296W",-74.53,62.77,2800,41100
1509808,0.000,0.000,"P13_006199_1040_XN_76S296W",-74.47,62.73,2800,41700
1509809,0.000,0.097,"P13_006199_1040_XN_76S296W",-74.41,62.69,2800,42300
1509810,0.046,0.000,"P13_006199_1040_XN_76S296W",-74.35,62.64,2800,42900
1509811,0.072,0.000,"P13_006199_1040_XN_76S296W",-74.29,62.60,2800,43500
1509812,0.175,0.153,"P13_006199_1040_XN_76S296W",-74.23,62.55,2800,44100
1509813,0.000,0.000,"P13_006199_1040_XN_76S296W",-74.17,62.51,2800,44700
1509814,0.000,0.048,"P13_006199_1040_XN_76S296W",-74.11,62.47,2800,45300
1509815,0.046,0.115,"P13_006199_1040_XN_76S296W",-74.05,62.43,2800,45900
1509816,0.000,0.053,"P13_006199_1040_XN_76S296W",-73.99,62.38,2800,46500
1509817,0.000,0.038,"P13_006199_1040_XN_76S296W",-73.93,62.34,2800,47100
1509818,0.029,0.066,"P13_006199_1040_XN_76S296W",-73.87,62.30,2800,47700
1509819,0.000,0.000,"P13_006199_1040_XN_76S296W",-73.81,62.26,2800,48300
1509820,0.000,0.000,"P13_006199_1040_XN_76S296W",-73.75,62.22,2800,48900
1509821,0.000,0.000,"P13_006199_1040_XN_76S296W",-73.69,62.17,2800,49500
1509822,0.042,0.133,"P13_006199_1040_XN_76S296W",-73.63,62.13,2800,50100
1509823,0.046,0.000,"P13_006199_1040_XN_76S296W",-73.57,62.09,2800,50700
1509824,0.000,0.038,"P13_006199_1040_XN_76S296W",-73.51,62.05,2800,51300
1509825,0.043,0.000,"P13_006199_1040_XN_76S296W",-73.45,62.01,2800,51900
1509826,0.000,0.094,"P13_006199_1040_XN_76S296W",-78.54,67.10,3600,300
1509827,0.000,0.000,"P13_006199_1040_XN_76S296W",-78.49,67.02,3600,900
1509828,0.000,0.035,"P13_006199_1040_XN_76S296W",-78.43,66.94,3600,1500
1509829,0.000,0.274,"P13_006199_1040_XN_76S296W",-78.37,66.87,3600,2100
1509830,0.000,0.085,"P13_006199_1040_XN_76S296W",-78.31,66.79,3600,2700
1509831,0.000,0.051,"P13_006199_1040_XN_76S296W",-78.25,66.71,3600,3300
1509832,0.027,0.041,"P13_006199_1040_XN_76S296W",-78.19,66.64,3600,3900
1509833,0.050,0.000,"P13_006199_1040_XN_76S296W",-78.13,66.56,3600,4500
1509834,0.000,0.051,"P13_006199_1040_XN_76S296W",-78.07,66.49,3600,5100
1509835,0.068,0.246,"P13_006199_1040_XN_76S296W",-78.01,66.42,3600,5700
1509836,0.072,0.254,"P13_006199_1040_XN_76S296W",-77.96,66.34,3600,6300
1509837,0.000,0.000,"P13_006199_1040_XN_76S296W",-77.90,66.27,3600,6900
1509838,0.000,0.045,"P13_006199_1040_XN_76S296W",-77.84,66.20,3600,7500
1509839,0.026,0.000,"P13_006199_1040_XN_76S296W",-77.78,66.13,3600,8100
1509840,0.000,0.000,"P13_006199_1040_XN_76S296W",-77.72,66.06,3600,8700
1509841,0.094,0.039,"P13_006199_1040_XN_76S296W",-77.66,65.99,3600,9300
1509842,0.000,0.000,"P13_006199_1040_XN_76S296W",-77.60,65.92,3600,9900
1509843,0.051,0.052,"P13_006199_1040_XN_76S296W",-77.54,65.85,3600,10500
1509844,0.000,0.067,"P13_006199_1040_XN_76S296W",-77.48,65.79,3600,11100
1509845,0.041,0.052,"P13_006199_1040_XN_76S296W",-77.42,65.72,3600,11700
1509846,0.165,0.000,"P13_006199_1040_XN_76S296W",-77.37,65.65,3600,12300
1509847,0.052,0.000,"P13_006199_1040_XN_76S296W",-77.31,65.59,3600,12900
1509848,0.051,0.000,"P13_006199_1040_XN_76S296W",-77.25,65.52,3600,13500
1509849,0.141,0.049,"P13_006199_1040_XN_76S296W",-77.19,65.46,3600,14100
1509850,0.392,0.000,"P13_006199_1040_XN_76S296W",-77.13,65.39,3600,14700
1509851,0.147,0.042,"P13_006199_1040_XN_76S296W",-77.07,65.33,3600,15300
1509852,0.000,0.039,"P13_006199_1040_XN_76S296W",-77.01,65.27,3600,15900
1509853,0.107,0.000,"P13_006199_1040_XN_76S296W",-76.95,65.20,3600,16500
1509854,0.142,0.050,"P13_006199_1040_XN_76S296W",-76.89,65.14,3600,17100
1509855,0.026,0.033,"P13_006199_1040_XN_76S296W",-76.83,65.08,3600,17700
1509856,0.000,0.045,"P13_006199_1040_XN_76S296W",-76.77,65.02,3600,18300
1509857,0.050,0.000,"P13_006199_1040_XN_76S296W",-76.71,64.96,3600,18900
1509858,0.000,0.000,"P13_006199_1040_XN_76S296W",-76.65,64.90,3600,19500
1509859,0.000,0.000,"P13_006199_1040_XN_76S296W",-76.60,64.84,3600,20100
1509860,0.000,0.041,"P13_006199_1040_XN_76S296W",-76.54,64.78,3600,20700
1509861,0.045,0.036,"P13_006199_1040_XN_76S296W",-76.48,64.72,3600,21300
1509862,0.044,0.000,"P13_006199_1040_XN_76S296W",-76.42,64.66,3600,21900
1509863,0.072,0.000,"P13_006199_1040_XN_76S296W",-76.36,64.61,3600,22500
1509864,0.042,0.000,"P13_006199_1040_XN_76S296W",-76.30,64.55,3600,23100
1509865,0.074,0.000,"P13_006199_1040_XN_76S296W",-76.24,64.49,3600,23700
1509866,0.000,0.000,"P13_006199_1040_XN_76S296W",-76.18,64.44,3600,24300
1509867,0.025,0.031,"P13_006199_1040_XN_76S296W",-76.12,64.38,3600,24900
1509868,0.000,0.042,"P13_006199_1040_XN_76S296W",-76.06,64.33,3600,25500
1509869,0.000,0.000,"P13_006199_1040_XN_76S296W",-76.00,64.27,3600,26100
1509870,0.048,0.000,"P13_006199_1040_XN_76S296W",-75.94,64.21,3600,26700
1509871,0.000,0.000,"P13_006199_1040_XN_76S296W",-75.88,64.16,3600,27300
1509872,0.053,0.089,"P13_006199_1040_XN_76S296W",-75.82,64.11,3600,27900
1509873,0.026,0.084,"P13_006199_1040_XN_76S296W",-75.76,64.05,3600,28500
1509874,0.027,0.040,"P13_006199_1040_XN_76S296W",-75.71,64.00,3600,29100
1509875,0.050,0.000,"P13_006199_1040_XN_76S296W",-75.65,63.95,3600,29700
1509876,0.028,0.043,"P13_006199_1040_XN_76S296W",-75.59,63.90,3600,30300
1509877,0.000,0.035,"P13_006199_1040_XN_76S296W",-75.53,63.85,3600,30900
1509878,0.028,0.044,"P13_006199_1040_XN_76S296W",-75.47,63.79,3600,31500
1509879,0.000,0.000,"P13_006199_1040_XN_76S296W",-75.41,63.74,3600,32100
1509880,0.000,0.000,"P13_006199_1040_XN_76S296W",-75.35,63.69,3600,32700
1509881,0.051,0.116,"P13_006199_1040_XN_76S296W",-75.29,63.64,3600,33300
1509882,0.040,0.000,"P13_006199_1040_XN_76S296W",-75.23,63.59,3600,33900
1509883,0.077,0.000,"P13_006199_1040_XN_76S296W",-75.17,63.54,3600,34500
1509884,0.000,0.000,"P13_006199_1040_XN_76S296W",-75.11,63.49,3600,35100
1509885,0.046,0.269,"P13_006199_1040_XN_76S296W",-75.05,63.44,3600,35700
1509886,0.027,0.131,"P13_006199_1040_XN_76S296W",-74.99,63.40,3600,36300
1509887,0.000,0.195,"P13_006199_1040_XN_76S296W",-74.93,63.35,3600,36900
1509888,0.000,0.000,"P13_006199_1040_XN_76S296W",-74.87,63.30,3600,37500
1509889,0.000,0.182,"P13_006199_1040_XN_76S296W",-74.81,63.25,3600,38100
1509890,0.097,0.000,"P13_006199_1040_XN_76S296W",-74.75,63.21,3600,38700
1509891,0.000,0.000,"P13_006199_1040_XN_76S296W",-74.69,63.16,3600,39300
1509892,0.000,0.000,"P13_006199_1040_XN_76S296W",-74.63,63.11,3600,39900
1509893,0.097,0.083,"P13_006199_1040_XN_76S296W",-74.57,63.07,3600,40500
1509894,0.000,0.000,"P13_006199_1040_XN_76S296W",-74.51,63.02,3600,41100
1509895,0.000,0.000,"P13_006199_1040_XN_76S296W",-74.45,62.97,3600,41700
1509896,0.048,0.000,"P13_006199_1040_XN_76S296W",-74.39,62.93,3600,42300
1509897,0.071,0.000,"P13_006199_1040_XN_76S296W",-74.33,62.88,3600,42900
1509898,0.000,0.000,"P13_006199_1040_XN_76S296W",-74.28,62.84,3600,43500
1509899,0.095,0.000,"P13_006199_1040_XN_76S296W",-74.22,62.79,3600,44100
1509900,0.000,0.045,"P13_006199_1040_XN_76S296W",-74.16,62.75,3600,44700
1509901,0.000,0.000,"P13_006199_1040_XN_76S296W",-74.10,62.71,3600,45300
1509902,0.043,0.036,"P13_006199_1040_XN_76S296W",-74.04,62.66,3600,45900
1509903,0.026,0.049,"P13_006199_1040_XN_76S296W",-73.98,62.62,3600,46500
1509904,0.001,0.040,"P13_006199_1040_XN_76S296W",-73.92,62.57,3600,47100
1509905,0.020,0.000,"P13_006199_1040_XN_76S296W",-73.86,62.53,3600,47700
1509906,0.077,0.000,"P13_006199_1040_XN_76S296W",-73.80,62.49,3600,48300
1509907,0.000,0.042,"P13_006199_1040_XN_76S296W",-73.74,62.45,3600,48900
1509908,0.095,0.029,"P13_006199_1040_XN_76S296W",-73.68,62.41,3600,49500
1509909,0.053,0.019,"P13_006199_1040_XN_76S296W",-73.62,62.36,3600,50100
1509910,0.000,0.447,"P13_006199_1040_XN_76S296W",-73.56,62.32,3600,50700
1509911,0.029,0.000,"P13_006199_1040_XN_76S296W",-73.50,62.28,3600,51300
1509912,0.050,0.000,"P13_006199_1040_XN_76S296W",-73.44,62.24,3600,51900
1509913,0.049,0.045,"P13_006199_1040_XN_76S296W",-78.53,67.42,4400,300
1509914,0.000,0.000,"P13_006199_1040_XN_76S296W",-78.47,67.34,4400,900
1509915,0.000,0.045,"P13_006199_1040_XN_76S296W",-78.41,67.26,4400,1500
1509916,0.125,0.000,"P13_006199_1040_XN_76S296W",-78.35,67.18,4400,2100
1509917,0.000,0.045,"P13_006199_1040_XN_76S296W",-78.29,67.10,4400,2700
1509918,0.095,0.029,"P13_006199_1040_XN_76S296W",-78.23,67.03,4400,3300
1509919,0.047,0.000,"P13_006199_1040_XN_76S296W",-78.17,66.95,4400,3900
1509920,0.099,0.047,"P13_006199_1040_XN_76S296W",-78.12,66.87,4400,4500
1509921,0.095,0.236,"P13_006199_1040_XN_76S296W",-78.06,66.80,4400,5100
1509922,0.045,0.190,"P13_006199_1040_XN_76S296W",-78.00,66.72,4400,5700
1509923,0.048,0.301,"P13_006199_1040_XN_76S296W",-77.94,66.65,4400,6300
1509924,0.000,0.021,"P13_006199_1040_XN_76S296W",-77.88,66.58,4400,6900
1509925,0.026,0.032,"P13_006199_1040_XN_76S296W",-77.82,66.51,4400,7500
1509926,0.000,0.000,"P13_006199_1040_XN_76S296W",-77.76,66.43,4400,8100
1509927,0.079,0.000,"P13_006199_1040_XN_76S296W",-77.70,66.36,4400,8700
1509928,0.030,0.083,"P13_006199_1040_XN_76S296W",-77.64,66.29,4400,9300
1509929,0.000,0.070,"P13_006199_1040_XN_76S296W",-77.59,66.22,4400,9900
1509930,0.045,0.000,"P13_006199_1040_XN_76S296W",-77.53,66.15,4400,10500
1509931,0.000,0.040,"P13_006199_1040_XN_76S296W",-77.47,66.08,4400,11100
1509932,0.184,0.094,"P13_006199_1040_XN_76S296W",-77.41,66.01,4400,11700
1509933,0.048,0.090,"P13_006199_1040_XN_76S296W",-77.35,65.95,4400,12300
1509934,0.047,0.000,"P13_006199_1040_XN_76S296W",-77.29,65.88,4400,12900
1509935,0.000,0.000,"P13_006199_1040_XN_76S296W",-77.23,65.81,4400,13500
1509936,0.127,0.000,"P13_006199_1040_XN_76S296W",-77.17,65.75,4400,14100
1509937,0.047,0.000,"P13_006199_1040_XN_76S296W",-77.11,65.68,4400,14700
1509938,0.128,0.000,"P13_006199_1040_XN_76S296W",-77.05,65.62,4400,15300
1509939,0.000,0.000,"P13_006199_1040_XN_76S296W",-77.00,65.55,4400,15900
1509940,0.152,0.030,"P13_006199_1040_XN_76S296W",-76.94,65.49,4400,16500
1509941,0.000,0.000,"P13_006199_1040_XN_76S296W",-76.88,65.42,4400,17100
1509942,0.000,0.044,"P13_006199_1040_XN_76S296W",-76.82,65.36,4400,17700
1509943,0.050,0.047,"P13_006199_1040_XN_76S296W",-76.76,65.30,4400,18300
1509944,0.000,0.062,"P13_006199_1040_XN_76S296W",-76.70,65.24,4400,18900
1509945,0.000,0.000,"P13_006199_1040_XN_76S296W",-76.64,65.18,4400,19500
1509946,0.000,0.000,"P13_006199_1040_XN_76S296W",-76.58,65.12,4400,20100
1509947,0.000,0.000,"P13_006199_1040_XN_76S296W",-76.52,65.06,4400,20700
1509948,0.000,0.035,"P13_006199_1040_XN_76S296W",-76.46,65.00,4400,21300
1509949,0.030,0.090,"P13_006199_1040_XN_76S296W",-76.40,64.94,4400,21900
1509950,0.000,0.042,"P13_006199_1040_XN_76S296W",-76.34,64.88,4400,22500
1509951,0.000,0.000,"P13_006199_1040_XN_76S296W",-76.28,64.82,4400,23100
1509952,0.000,0.000,"P13_006199_1040_XN_76S296W",-76.22,64.76,4400,23700
1509953,0.000,0.044,"P13_006199_1040_XN_76S296W",-76.17,64.70,4400,24300
1509954,0.000,0.000,"P13_006199_1040_XN_76S296W",-76.11,64.65,4400,24900
1509955,0.047,0.000,"P13_006199_1040_XN_76S296W",-76.05,64.59,4400,25500
1509956,0.049,0.043,"P13_006199_1040_XN_76S296W",-75.99,64.53,4400,26100
1509957,0.000,0.061,"P13_006199_1040_XN_76S296W",-75.93,64.48,4400,26700
1509958,0.000,0.000,"P13_006199_1040_XN_76S296W",-75.87,64.42,4400,27300
1509959,0.075,0.000,"P13_006199_1040_XN_76S296W",-75.81,64.37,4400,27900
1509960,0.000,0.000,"P13_006199_1040_XN_76S296W",-75.75,64.32,4400,28500
1509961,0.046,0.000,"P13_006199_1040_XN_76S296W",-75.69,64.26,4400,29100
1509962,0.000,0.000,"P13_006199_1040_XN_76S296W",-75.63,64.21,4400,29700
1509963,0.030,0.085,"P13_006199_1040_XN_76S296W",-75.57,64.16,4400,30300
1509964,0.047,0.000,"P13_006199_1040_XN_76S296W",-75.51,64.10,4400,30900
1509965,0.043,0.000,"P13_006199_1040_XN_76S296W",-75.45,64.05,4400,31500
1509966,0.000,0.000,"P13_006199_1040_XN_76S296W",-75.39,64.00,4400,32100
1509967,0.026,0.088,"P13_006199_1040_XN_76S296W",-75.33,63.95,4400,32700
1509968,0.053,0.000,"P13_006199_1040_XN_76S296W",-75.27,63.90,4400,33300
1509969,0.000,0.040,"P13_006199_1040_XN_76S296W",-75.22,63.84,4400,33900
1509970,0.000,0.069,"P13_006199_1040_XN_76S296W",-75.16,63.79,4400,34500
1509971,0.000,0.089,"P13_006199_1040_XN_76S296W",-75.10,63.74,4400,35100
1509972,0.000,0.086,"P13_006199_1040_XN_76S296W",-75.04,63.69,4400,35700
1509973,0.000,0.000,"P13_006199_1040_XN_76S296W",-74.98,63.64,4400,36300
1509974,0.000,0.142,"P13_006199_1040_XN_76S296W",-74.92,63.59,4400,36900
1509975,0.000,0.000,"P13_006199_1040_XN_76S296W",-74.86,63.55,4400,37500
1509976,0.026,0.000,"P13_006199_1040_XN_76S296W",-74.80,63.50,4400,38100
1509977,0.027,0.098,"P13_006199_1040_XN_76S296W",-74.74,63.45,4400,38700
1509978,0.051,0.045,"P13_006199_1040_XN_76S296W",-74.68,63.40,4400,39300
1509979,0.000,0.000,"P13_006199_1040_XN_76S296W",-74.62,63.36,4400,39900
1509980,0.050,0.088,"P13_006199_1040_XN_76S296W",-74.56,63.31,4400,40500
1509981,0.000,0.000,"P13_006199_1040_XN_76S296W",-74.50,63.26,4400,41100
1509982,0.000,0.000,"P13_006199_1040_XN_76S296W",-74.44,63.21,4400,41700
1509983,0.048,0.000,"P13_006199_1040_XN_76S296W",-74.38,63.17,4400,42300
1509984,0.140,0.000,"P13_006199_1040_XN_76S296W",-74.32,63.12,4400,42900
1509985,0.000,0.000,"P13_006199_1040_XN_76S296W",-74.26,63.08,4400,43500
1509986,0.095,0.000,"P13_006199_1040_XN_76S296W",-74.20,63.03,4400,44100
1509987,0.095,0.000,"P13_006199_1040_XN_76S296W",-74.14,62.99,4400,44700
1509988,0.000,0.000,"P13_006199_1040_XN_76S296W",-74.08,62.94,4400,45300
1509989,0.046,0.000,"P13_006199_1040_XN_76S296W",-74.02,62.89,4400,45900
1509990,0.000,0.000,"P13_006199_1040_XN_76S296W",-73.96,62.85,4400,46500
1509991,0.029,0.074,"P13_006199_1040_XN_76S296W",-73.90,62.81,4400,47100
1509992,0.000,0.000,"P13_006199_1040_XN_76S296W",-73.84,62.76,4400,47700
1509993,0.000,0.133,"P13_006199_1040_XN_76S296W",-73.78,62.72,4400,48300
1509994,0.039,0.025,"P13_006199_1040_XN_76S296W",-73.73,62.68,4400,48900
1509995,0.042,0.000,"P13_006199_1040_XN_76S296W",-73.67,62.64,4400,49500
1509996,0.046,0.078,"P13_006199_1040_XN_76S296W",-73.61,62.59,4400,50100
1509997,0.029,0.157,"P13_006199_1040_XN_76S296W",-73.55,62.55,4400,50700
1509998,0.000,0.000,"P13_006199_1040_XN_76S296W",-73.49,62.51,4400,51300
1509999,0.000,0.000,"P13_006199_1040_XN_76S296W",-73.43,62.47,4400,51900
1070870,0.049,0.197,"G13_023432_1026_XI_77S262W",-78.91,99.38,400,300
1070871,0.000,0.622,"G13_023432_1026_XI_77S262W",-78.85,99.26,400,900
1070872,0.000,0.545,"G13_023432_1026_XI_77S262W",-78.79,99.14,400,1500
1070873,0.000,0.442,"G13_023432_1026_XI_77S262W",-78.74,99.03,400,2100
1070874,0.049,0.600,"G13_023432_1026_XI_77S262W",-78.68,98.91,400,2700
1070875,0.000,0.242,"G13_023432_1026_XI_77S262W",-78.62,98.80,400,3300
1070876,0.000,0.248,"G13_023432_1026_XI_77S262W",-78.57,98.69,400,3900
1070877,0.000,0.341,"G13_023432_1026_XI_77S262W",-78.51,98.58,400,4500
1070878,0.050,0.049,"G13_023432_1026_XI_77S262W",-78.45,98.47,400,5100
1070879,0.000,0.147,"G13_023432_1026_XI_77S262W",-78.39,98.36,400,5700
1070880,0.000,0.100,"G13_023432_1026_XI_77S262W",-78.34,98.25,400,6300
1070881,0.000,0.350,"G13_023432_1026_XI_77S262W",-78.28,98.14,400,6900
1070882,0.000,0.355,"G13_023432_1026_XI_77S262W",-78.22,98.04,400,7500
1070883,0.050,0.281,"G13_023432_1026_XI_77S262W",-78.17,97.93,400,8100
1070884,0.000,0.385,"G13_023432_1026_XI_77S262W",-78.11,97.83,400,8700
1070885,0.000,0.146,"G13_023432_1026_XI_77S262W",-78.05,97.72,400,9300
1070886,0.000,0.096,"G13_023432_1026_XI_77S262W",-78.00,97.62,400,9900
1070887,0.000,0.000,"G13_023432_1026_XI_77S262W",-77.94,97.52,400,10500
1070888,0.053,0.320,"G13_023432_1026_XI_77S262W",-77.88,97.41,400,11100
1070889,0.000,0.144,"G13_023432_1026_XI_77S262W",-77.82,97.31,400,11700
1070890,0.000,0.049,"G13_023432_1026_XI_77S262W",-77.77,97.21,400,12300
1070891,0.000,0.248,"G13_023432_1026_XI_77S262W",-77.71,97.11,400,12900
1070892,0.044,0.000,"G13_023432_1026_XI_77S262W",-77.65,97.01,400,13500
1070893,0.000,0.000,"G13_023432_1026_XI_77S262W",-77.59,96.91,400,14100
1070894,0.000,0.182,"G13_023432_1026_XI_77S262W",-77.54,96.82,400,14700
1070895,0.000,0.095,"G13_023432_1026_XI_77S262W",-77.48,96.72,400,15300
1070896,0.000,0.049,"G13_023432_1026_XI_77S262W",-77.42,96.63,400,15900
1070897,0.000,0.243,"G13_023432_1026_XI_77S262W",-77.36,96.53,400,16500
1070898,0.000,0.098,"G13_023432_1026_XI_77S262W",-77.31,96.44,400,17100
1070899,0.000,0.130,"G13_023432_1026_XI_77S262W",-77.25,96.34,400,17700
1070900,0.000,0.288,"G13_023432_1026_XI_77S262W",-77.19,96.24,400,18300
1070901,0.000,0.000,"G13_023432_1026_XI_77S262W",-77.14,96.15,400,18900
1070902,0.000,0.000,"G13_023432_1026_XI_77S262W",-77.08,96.05,400,19500
1070903,0.000,0.048,"G13_023432_1026_XI_77S262W",-77.02,95.95,400,20100
1070904,0.000,0.000,"G13_023432_1026_XI_77S262W",-76.96,95.87,400,20700
1070905,0.000,0.000,"G13_023432_1026_XI_77S262W",-76.91,95.78,400,21300
1070906,0.045,0.000,"G13_023432_1026_XI_77S262W",-76.85,95.69,400,21900
1070907,0.085,0.000,"G13_023432_1026_XI_77S262W",-76.79,95.60,400,22500
1070908,0.048,0.035,"G13_023432_1026_XI_77S262W",-76.73,95.51,400,23100
1070909,0.000,0.000,"G13_023432_1026_XI_77S262W",-76.68,95.43,400,23700
1070910,0.000,0.000,"G13_023432_1026_XI_77S262W",-76.62,95.34,400,24300
1070911,0.075,0.000,"G13_023432_1026_XI_77S262W",-76.56,95.24,400,24900
1070912,0.000,0.000,"G13_023432_1026_XI_77S262W",-76.50,95.15,400,25500
1070913,0.000,0.000,"G13_023432_1026_XI_77S262W",-76.45,95.07,400,26100
1070914,0.000,0.000,"G13_023432_1026_XI_77S262W",-76.39,94.98,400,26700
1070915,0.000,0.000,"G13_023432_1026_XI_77S262W",-76.33,94.90,400,27300
1070916,0.000,0.000,"G13_023432_1026_XI_77S262W",-76.27,94.81,400,27900
1070917,0.000,0.007,"G13_023432_1026_XI_77S262W",-76.21,94.73,400,28500
1070918,0.045,0.000,"G13_023432_1026_XI_77S262W",-76.16,94.65,400,29100
1070919,0.000,0.494,"G13_023432_1026_XI_77S262W",-78.88,99.73,1200,300
1070920,0.000,0.546,"G13_023432_1026_XI_77S262W",-78.82,99.62,1200,900
1070921,0.000,0.745,"G13_023432_1026_XI_77S262W",-78.76,99.50,1200,1500
1070922,0.049,0.487,"G13_023432_1026_XI_77S262W",-78.71,99.38,1200,2100
